House_number,Date,Energy Demand
11,30-07-2018,1.483
11,31-07-2018,1.347
11,01-08-2018,1.515
11,02-08-2018,1.596
11,03-08-2018,1.468
11,04-08-2018,1.488
11,05-08-2018,1.399
11,06-08-2018,1.412
11,07-08-2018,1.369
11,08-08-2018,1.314
11,09-08-2018,1.339
11,10-08-2018,1.375
11,11-08-2018,1.377
11,12-08-2018,1.351
11,13-08-2018,1.257
11,14-08-2018,1.296
11,15-08-2018,1.292
11,16-08-2018,1.343
11,17-08-2018,1.256
11,18-08-2018,1.288
11,19-08-2018,1.332
11,20-08-2018,1.247
11,21-08-2018,1.362
11,22-08-2018,1.359
11,23-08-2018,1.364
11,24-08-2018,1.393
11,25-08-2018,1.314
11,26-08-2018,1.355
11,27-08-2018,1.355
11,28-08-2018,1.25
11,29-08-2018,1.371
11,30-08-2018,1.348
11,31-08-2018,1.303
11,01-09-2018,1.312
11,02-09-2018,1.259
11,03-09-2018,1.285
11,04-09-2018,1.344
11,05-09-2018,1.521
11,06-09-2018,1.394
11,07-09-2018,1.277
11,08-09-2018,1.265
11,09-09-2018,1.098
11,10-09-2018,1.079
11,11-09-2018,1.113
11,12-09-2018,1.11
11,13-09-2018,1.102
11,14-09-2018,1.078
11,15-09-2018,1.04
11,16-09-2018,0.989
11,17-09-2018,1.022
11,18-09-2018,2.314
11,19-09-2018,4.668
11,20-09-2018,8.231
11,21-09-2018,3.857
11,22-09-2018,3.943
11,23-09-2018,4.729
11,24-09-2018,12.284
11,25-09-2018,4.337
11,26-09-2018,1.264
11,27-09-2018,1.181
11,28-09-2018,3.686
11,29-09-2018,6.513
11,30-09-2018,8.048
11,01-10-2018,4.819
11,02-10-2018,7.007
11,03-10-2018,5.782
11,04-10-2018,7.53
11,05-10-2018,6.486
11,06-10-2018,1.298
11,07-10-2018,1.209
11,08-10-2018,1.252
11,09-10-2018,1.286
11,10-10-2018,1.402
11,11-10-2018,1.277
11,12-10-2018,1.282
11,13-10-2018,1.404
11,14-10-2018,1.26
11,15-10-2018,1.367
11,16-10-2018,1.231
11,17-10-2018,1.287
11,18-10-2018,1.425
11,19-10-2018,1.412
11,20-10-2018,1.454
11,21-10-2018,1.502
11,22-10-2018,1.549
11,23-10-2018,1.524
11,24-10-2018,1.44
11,25-10-2018,1.463
11,26-10-2018,1.512
11,27-10-2018,1.616
11,28-10-2018,4.153
11,29-10-2018,1.343
11,30-10-2018,1.197
11,31-10-2018,1.339
11,01-11-2018,1.306
11,02-11-2018,1.382
11,03-11-2018,2.426
11,04-11-2018,8.817
11,05-11-2018,10.086
11,06-11-2018,14.99
11,07-11-2018,11.288
11,08-11-2018,8.168
11,09-11-2018,6.774
11,10-11-2018,4.824
11,11-11-2018,6.266
11,12-11-2018,7.047
11,13-11-2018,4.513
11,14-11-2018,4.749
11,15-11-2018,4.542
11,16-11-2018,4.915
11,17-11-2018,6.486
11,18-11-2018,4.911
11,19-11-2018,8.814
11,20-11-2018,5.219
11,21-11-2018,5.941
11,22-11-2018,6.977
11,23-11-2018,5.41
11,24-11-2018,5.613
11,25-11-2018,6.259
11,26-11-2018,6.995
11,27-11-2018,6.665
11,28-11-2018,6.873
11,29-11-2018,6.874
11,30-11-2018,7.771
11,01-12-2018,3.645
11,02-12-2018,1.131
11,03-12-2018,1.15
11,04-12-2018,1.135
11,05-12-2018,1.15
11,06-12-2018,1.134
11,07-12-2018,1.128
11,08-12-2018,1.16
11,09-12-2018,1.215
11,10-12-2018,1.141
11,11-12-2018,1.174
11,12-12-2018,1.171
11,13-12-2018,1.151
11,14-12-2018,1.152
11,15-12-2018,1.194
11,16-12-2018,1.233
11,17-12-2018,1.214
11,18-12-2018,1.139
11,19-12-2018,1.223
11,20-12-2018,1.122
11,21-12-2018,1.129
11,22-12-2018,1.235
11,23-12-2018,1.15
11,24-12-2018,1.236
11,25-12-2018,1.161
11,26-12-2018,1.101
11,27-12-2018,1.171
11,28-12-2018,1.167
11,29-12-2018,1.091
11,30-12-2018,1.124
11,31-12-2018,1.07
11,01-01-2019,1.16
11,02-01-2019,1.117
11,03-01-2019,1.119
11,04-01-2019,1.109
11,05-01-2019,1.106
11,06-01-2019,1.186
11,07-01-2019,0.945
11,08-01-2019,0.998
11,09-01-2019,1.01
11,10-01-2019,0.979
11,11-01-2019,0.936
11,12-01-2019,1.019
11,13-01-2019,0.939
11,14-01-2019,1.11
11,15-01-2019,1.115
11,16-01-2019,1.099
11,17-01-2019,1.245
11,18-01-2019,1.206
11,19-01-2019,1.171
11,20-01-2019,1.249
11,21-01-2019,2.292
11,22-01-2019,1.079
11,23-01-2019,1.121
11,24-01-2019,0.993
11,25-01-2019,1.128
11,26-01-2019,1.053
11,27-01-2019,1.148
11,28-01-2019,0.969
11,29-01-2019,0.999
11,30-01-2019,1.014
11,31-01-2019,0.986
11,01-02-2019,1.03
11,02-02-2019,1.024
11,03-02-2019,1.042
11,04-02-2019,1.082
11,05-02-2019,0.97
11,06-02-2019,1.118
11,07-02-2019,1.103
11,08-02-2019,1.065
11,09-02-2019,1.163
11,10-02-2019,1.067
11,11-02-2019,1.058
11,12-02-2019,1.133
11,13-02-2019,1.063
11,14-02-2019,1.073
11,15-02-2019,1.027
11,16-02-2019,1.047
11,17-02-2019,1.062
11,18-02-2019,1.098
11,19-02-2019,1.136
11,20-02-2019,1.091
11,21-02-2019,1.23
11,22-02-2019,1.099
11,23-02-2019,1.16
11,24-02-2019,1.19
11,25-02-2019,1.146
11,26-02-2019,1.228
11,27-02-2019,1.171
11,28-02-2019,0
12,21-06-2017,3.73
12,22-06-2017,4.399
12,23-06-2017,4.966
12,24-06-2017,5.072
12,25-06-2017,5.609
12,26-06-2017,5.864
12,27-06-2017,6.349
12,28-06-2017,5.926
12,29-06-2017,7.567
12,30-06-2017,7.904
12,01-07-2017,5.612
12,02-07-2017,5.537
12,03-07-2017,5.392
12,04-07-2017,5.803
12,05-07-2017,5.653
12,06-07-2017,7.49
12,07-07-2017,7.056
12,08-07-2017,5.579
12,09-07-2017,5.513
12,10-07-2017,5.235
12,11-07-2017,5.572
12,12-07-2017,5.203
12,13-07-2017,7.632
12,14-07-2017,5.948
12,15-07-2017,5.374
12,16-07-2017,6.966
12,17-07-2017,7.939
12,18-07-2017,7.855
12,19-07-2017,7.67
12,20-07-2017,8.659
12,21-07-2017,7.135
12,22-07-2017,6.851
12,23-07-2017,6.747
12,24-07-2017,6.242
12,25-07-2017,6.962
12,26-07-2017,6.811
12,27-07-2017,7.143
12,28-07-2017,6.775
12,29-07-2017,4.84
12,30-07-2017,4.977
12,31-07-2017,4.501
12,01-08-2017,5.787
12,02-08-2017,5.164
12,03-08-2017,7.029
12,04-08-2017,5.591
12,05-08-2017,4.896
12,06-08-2017,4.663
12,07-08-2017,7.253
12,08-08-2017,4.655
12,09-08-2017,5.141
12,10-08-2017,7.252
12,11-08-2017,5.897
12,12-08-2017,5.103
12,13-08-2017,5.041
12,14-08-2017,5.383
12,15-08-2017,5.245
12,16-08-2017,5.318
12,17-08-2017,7.555
12,18-08-2017,6.324
12,19-08-2017,5.647
12,20-08-2017,5.13
12,21-08-2017,5.108
12,22-08-2017,4.76
12,23-08-2017,4.923
12,24-08-2017,6.552
12,25-08-2017,7.275
12,26-08-2017,6.086
12,27-08-2017,5.339
12,28-08-2017,5.12
12,29-08-2017,5.201
12,30-08-2017,4.83
12,31-08-2017,4.477
12,01-09-2017,5.158
12,02-09-2017,4.661
12,03-09-2017,5.474
12,04-09-2017,7.913
12,05-09-2017,5.287
12,06-09-2017,5.143
12,07-09-2017,6.709
12,08-09-2017,6.589
12,09-09-2017,6.331
12,10-09-2017,5.442
12,11-09-2017,4.919
12,12-09-2017,5.047
12,13-09-2017,4.968
12,14-09-2017,6.269
12,15-09-2017,5.874
12,16-09-2017,5.116
12,17-09-2017,4.715
12,18-09-2017,4.961
12,19-09-2017,5.067
12,20-09-2017,5.475
12,21-09-2017,7.717
12,22-09-2017,6.422
12,23-09-2017,5.229
12,24-09-2017,6.511
12,25-09-2017,5.006
12,26-09-2017,5.275
12,27-09-2017,5.319
12,28-09-2017,7.242
12,29-09-2017,7.379
12,30-09-2017,5.756
12,01-10-2017,5.231
12,02-10-2017,5.756
12,03-10-2017,5.44
12,04-10-2017,5.755
12,05-10-2017,7.564
12,06-10-2017,5.905
12,07-10-2017,5.152
12,08-10-2017,6.414
12,09-10-2017,5.337
12,10-10-2017,5.489
12,11-10-2017,5.344
12,12-10-2017,7.513
12,13-10-2017,6.931
12,14-10-2017,5.451
12,15-10-2017,5.455
12,16-10-2017,6.209
12,17-10-2017,5.841
12,18-10-2017,5.759
12,19-10-2017,5.43
12,20-10-2017,5.156
12,21-10-2017,6.571
12,22-10-2017,5.392
12,23-10-2017,6.129
12,24-10-2017,5.623
12,25-10-2017,6.471
12,26-10-2017,7.928
12,27-10-2017,6.4
12,28-10-2017,6.42
12,29-10-2017,9.051
12,30-10-2017,6.416
12,31-10-2017,5.293
12,01-11-2017,5.626
12,02-11-2017,8.304
12,03-11-2017,6.747
12,04-11-2017,7.67
12,05-11-2017,5.763
12,06-11-2017,5.607
12,07-11-2017,6.849
12,08-11-2017,5.896
12,09-11-2017,7.84
12,10-11-2017,6.193
12,11-11-2017,6.458
12,12-11-2017,6.151
12,13-11-2017,5.994
12,14-11-2017,6.407
12,15-11-2017,6.234
12,16-11-2017,7.585
12,17-11-2017,6.51
12,18-11-2017,5.901
12,19-11-2017,6.537
12,20-11-2017,5.944
12,21-11-2017,5.928
12,22-11-2017,6.015
12,23-11-2017,8.332
12,24-11-2017,6.634
12,25-11-2017,6.477
12,26-11-2017,5.676
12,27-11-2017,6.16
12,28-11-2017,6.078
12,29-11-2017,5.835
12,30-11-2017,7.134
12,01-12-2017,7.662
12,02-12-2017,6.345
12,03-12-2017,6.192
12,04-12-2017,5.676
12,05-12-2017,5.907
12,06-12-2017,6.615
12,07-12-2017,8.066
12,08-12-2017,6.824
12,09-12-2017,6.32
12,10-12-2017,6.179
12,11-12-2017,6.283
12,12-12-2017,6.995
12,13-12-2017,7.191
12,14-12-2017,8.937
12,15-12-2017,6.734
12,16-12-2017,6.06
12,17-12-2017,6.019
12,18-12-2017,6.651
12,19-12-2017,6.248
12,20-12-2017,5.899
12,21-12-2017,6.946
12,22-12-2017,6.115
12,23-12-2017,6.659
12,24-12-2017,9.046
12,25-12-2017,5.498
12,26-12-2017,8.663
12,27-12-2017,8.957
12,28-12-2017,8.373
12,29-12-2017,8.169
12,30-12-2017,7.869
12,31-12-2017,8.925
12,01-01-2018,8.362
12,02-01-2018,7.275
12,03-01-2018,5.953
12,04-01-2018,6.462
12,05-01-2018,6.126
12,06-01-2018,6.18
12,07-01-2018,5.905
12,08-01-2018,5.92
12,09-01-2018,5.867
12,10-01-2018,6.052
12,11-01-2018,7.593
12,12-01-2018,6.729
12,13-01-2018,6.672
12,14-01-2018,5.525
12,15-01-2018,5.83
12,16-01-2018,5.738
12,17-01-2018,5.785
12,18-01-2018,7.326
12,19-01-2018,6.928
12,20-01-2018,6.847
12,21-01-2018,6.866
12,22-01-2018,6.797
12,23-01-2018,6.748
12,24-01-2018,6.911
12,25-01-2018,7.533
12,26-01-2018,6.954
12,27-01-2018,8.049
12,28-01-2018,7.525
12,29-01-2018,6.505
12,30-01-2018,5.307
12,31-01-2018,6.116
12,01-02-2018,6.725
12,02-02-2018,6.116
12,03-02-2018,6.764
12,04-02-2018,6.061
12,05-02-2018,6.121
12,06-02-2018,5.97
12,07-02-2018,6.476
12,08-02-2018,7.074
12,09-02-2018,6.483
12,10-02-2018,6.349
12,11-02-2018,6.67
12,12-02-2018,6.27
12,13-02-2018,5.95
12,14-02-2018,5.933
12,15-02-2018,6.428
12,16-02-2018,5.495
12,17-02-2018,5.75
12,18-02-2018,5.591
12,19-02-2018,5.372
12,20-02-2018,5.529
12,21-02-2018,5.846
12,22-02-2018,6.21
12,23-02-2018,5.509
12,24-02-2018,5.742
12,25-02-2018,5.593
12,26-02-2018,5.936
12,27-02-2018,5.364
12,28-02-2018,5.673
12,01-03-2018,7.036
12,02-03-2018,5.833
12,03-03-2018,5.613
12,04-03-2018,5.423
12,05-03-2018,5.823
12,06-03-2018,5.782
12,07-03-2018,5.593
12,08-03-2018,5.391
12,09-03-2018,6.463
12,10-03-2018,7.933
12,11-03-2018,5.533
12,12-03-2018,5.546
12,13-03-2018,5.646
12,14-03-2018,5.398
12,15-03-2018,6.432
12,16-03-2018,5.581
12,17-03-2018,5.567
12,18-03-2018,5.31
12,19-03-2018,5.594
12,20-03-2018,5.474
12,21-03-2018,5.563
12,22-03-2018,6.648
12,23-03-2018,5.922
12,24-03-2018,5.501
12,25-03-2018,5.254
12,26-03-2018,5.143
12,27-03-2018,5.393
12,28-03-2018,5.964
12,29-03-2018,6.673
12,30-03-2018,5.701
12,31-03-2018,5.256
12,01-04-2018,5.155
12,02-04-2018,5.265
12,03-04-2018,5.065
12,04-04-2018,5.024
12,05-04-2018,5.844
12,06-04-2018,5.04
12,07-04-2018,5.16
12,08-04-2018,5.267
12,09-04-2018,5.433
12,10-04-2018,5.375
12,11-04-2018,5.591
12,12-04-2018,6.207
12,13-04-2018,5.229
12,14-04-2018,4.248
12,15-04-2018,4.82
12,16-04-2018,5.266
12,17-04-2018,5.759
12,18-04-2018,5.872
12,19-04-2018,6.443
12,20-04-2018,5.736
12,21-04-2018,5.432
12,22-04-2018,5.241
12,23-04-2018,3.887
12,24-04-2018,4.496
12,25-04-2018,4.099
12,26-04-2018,5.614
12,27-04-2018,5.981
12,28-04-2018,5.625
12,29-04-2018,4.714
12,30-04-2018,4.202
12,01-05-2018,5.007
12,02-05-2018,5.953
12,03-05-2018,5.979
12,04-05-2018,5.086
12,05-05-2018,5.364
12,06-05-2018,4.586
12,07-05-2018,4.375
12,08-05-2018,4.808
12,09-05-2018,6.364
12,10-05-2018,6.375
12,11-05-2018,5.016
12,12-05-2018,4.719
12,13-05-2018,4.498
12,14-05-2018,4.664
12,15-05-2018,5.413
12,16-05-2018,3.791
12,17-05-2018,5.969
12,18-05-2018,4.985
12,19-05-2018,4.997
12,20-05-2018,4.038
12,21-05-2018,4.324
12,22-05-2018,4.016
12,23-05-2018,4.959
12,24-05-2018,6.419
12,25-05-2018,4.426
12,26-05-2018,4.619
12,27-05-2018,4.114
12,28-05-2018,3.543
12,29-05-2018,3.846
12,30-05-2018,4.626
12,31-05-2018,4.347
12,01-06-2018,4.088
12,02-06-2018,3.983
12,03-06-2018,3.328
12,04-06-2018,3.498
12,05-06-2018,3.856
12,06-06-2018,3.939
12,07-06-2018,4.607
12,08-06-2018,3.944
12,09-06-2018,3.726
12,10-06-2018,4.074
12,11-06-2018,3.972
12,12-06-2018,4.054
12,13-06-2018,3.53
12,14-06-2018,4.318
12,15-06-2018,3.561
12,16-06-2018,4.522
12,17-06-2018,3.495
12,18-06-2018,3.636
12,19-06-2018,3.95
12,20-06-2018,3.909
12,21-06-2018,4.478
12,22-06-2018,3.829
12,23-06-2018,3.984
12,24-06-2018,3.641
12,25-06-2018,3.602
12,26-06-2018,3.441
12,27-06-2018,3.813
12,28-06-2018,4.548
12,29-06-2018,3.279
12,30-06-2018,3.477
12,01-07-2018,3.894
12,02-07-2018,3.652
12,03-07-2018,3.698
12,04-07-2018,3.633
12,05-07-2018,4.749
12,06-07-2018,4.942
12,07-07-2018,4.762
12,08-07-2018,4.383
12,09-07-2018,3.614
12,10-07-2018,3.832
12,11-07-2018,3.552
12,12-07-2018,5.215
12,13-07-2018,4.042
12,14-07-2018,3.887
12,15-07-2018,4.266
12,16-07-2018,3.766
12,17-07-2018,4.362
12,18-07-2018,4.181
12,19-07-2018,5.069
12,20-07-2018,4.137
12,21-07-2018,4.691
12,22-07-2018,4.153
12,23-07-2018,4.234
12,24-07-2018,3.955
12,25-07-2018,3.886
12,26-07-2018,5.122
12,27-07-2018,4.333
12,28-07-2018,3.956
12,29-07-2018,3.977
12,30-07-2018,4.009
12,31-07-2018,3.63
12,01-08-2018,3.791
12,02-08-2018,5.533
12,03-08-2018,4.067
12,04-08-2018,3.637
12,05-08-2018,3.896
12,06-08-2018,3.817
12,07-08-2018,3.932
12,08-08-2018,4.489
12,09-08-2018,4.279
12,10-08-2018,3.591
12,11-08-2018,3.565
12,12-08-2018,3.647
12,13-08-2018,3.712
12,14-08-2018,3.856
12,15-08-2018,3.657
12,16-08-2018,4.525
12,17-08-2018,4.231
12,18-08-2018,3.765
12,19-08-2018,3.66
12,20-08-2018,3.702
12,21-08-2018,3.845
12,22-08-2018,3.897
12,23-08-2018,4.741
12,24-08-2018,4.049
12,25-08-2018,4.561
12,26-08-2018,4.174
12,27-08-2018,4.4
12,28-08-2018,4.456
12,29-08-2018,4.623
12,30-08-2018,5.343
12,31-08-2018,3.864
12,01-09-2018,3.524
12,02-09-2018,3.88
12,03-09-2018,3.69
12,04-09-2018,4.077
12,05-09-2018,4.076
12,06-09-2018,4.694
12,07-09-2018,4.255
12,08-09-2018,3.279
12,09-09-2018,3.599
12,10-09-2018,3.297
12,11-09-2018,4.764
12,12-09-2018,4.174
12,13-09-2018,3.792
12,14-09-2018,3.678
12,15-09-2018,3.296
12,16-09-2018,3.682
12,17-09-2018,3.531
12,18-09-2018,3.488
12,19-09-2018,3.409
12,20-09-2018,3.297
12,21-09-2018,3.398
12,22-09-2018,3.29
12,23-09-2018,3.578
12,24-09-2018,3.45
12,25-09-2018,3.806
12,26-09-2018,4.026
12,27-09-2018,4.71
12,28-09-2018,4.084
12,29-09-2018,3.764
12,30-09-2018,3.606
12,01-10-2018,3.707
12,02-10-2018,3.769
12,03-10-2018,4.013
12,04-10-2018,4.968
12,05-10-2018,4.546
12,06-10-2018,3.871
12,07-10-2018,3.534
12,08-10-2018,4.143
12,09-10-2018,3.964
12,10-10-2018,3.878
12,11-10-2018,5.742
12,12-10-2018,4.154
12,13-10-2018,3.58
12,14-10-2018,3.578
12,15-10-2018,3.524
12,16-10-2018,3.694
12,17-10-2018,3.858
12,18-10-2018,5.726
12,19-10-2018,4.005
12,20-10-2018,3.648
12,21-10-2018,3.665
12,22-10-2018,3.793
12,23-10-2018,3.539
12,24-10-2018,4.073
12,25-10-2018,5.145
12,26-10-2018,4.332
12,27-10-2018,4.007
12,28-10-2018,3.799
12,29-10-2018,3.721
12,30-10-2018,3.764
12,31-10-2018,3.583
12,01-11-2018,5.786
12,02-11-2018,4.234
12,03-11-2018,3.95
12,04-11-2018,4.311
12,05-11-2018,3.572
12,06-11-2018,3.909
12,07-11-2018,3.818
12,08-11-2018,5.633
12,09-11-2018,4.524
12,10-11-2018,4.065
12,11-11-2018,3.985
12,12-11-2018,3.597
12,13-11-2018,4.198
12,14-11-2018,4.32
12,15-11-2018,5.612
12,16-11-2018,4.566
12,17-11-2018,4.598
12,18-11-2018,3.969
12,19-11-2018,4.013
12,20-11-2018,4.304
12,21-11-2018,4.409
12,22-11-2018,5.491
12,23-11-2018,4.826
12,24-11-2018,4.488
12,25-11-2018,4.128
12,26-11-2018,4.225
12,27-11-2018,4.303
12,28-11-2018,4.069
12,29-11-2018,3.827
12,30-11-2018,3.818
12,01-12-2018,4.226
12,02-12-2018,4.16
12,03-12-2018,4.745
12,04-12-2018,4.433
12,05-12-2018,4.37
12,06-12-2018,6.099
12,07-12-2018,4.509
12,08-12-2018,3.643
12,09-12-2018,4.307
12,10-12-2018,4.36
12,11-12-2018,4.092
12,12-12-2018,4.457
12,13-12-2018,5.777
12,14-12-2018,5.284
12,15-12-2018,5.456
12,16-12-2018,4.958
12,17-12-2018,4.981
12,18-12-2018,5.434
12,19-12-2018,5.214
12,20-12-2018,6.935
12,21-12-2018,5.454
12,22-12-2018,5.856
12,23-12-2018,5.905
12,24-12-2018,7.392
12,25-12-2018,5.722
12,26-12-2018,9.487
12,27-12-2018,6.695
12,28-12-2018,6.355
12,29-12-2018,5.714
12,30-12-2018,5.12
12,31-12-2018,6.633
12,01-01-2019,7.139
12,02-01-2019,6.761
12,03-01-2019,6.391
12,04-01-2019,6.036
12,05-01-2019,5.306
12,06-01-2019,5.374
12,07-01-2019,5.944
12,08-01-2019,5.685
12,09-01-2019,4.948
12,10-01-2019,6.071
12,11-01-2019,4.452
12,12-01-2019,4.406
12,13-01-2019,4.469
12,14-01-2019,4.841
12,15-01-2019,4.395
12,16-01-2019,5.081
12,17-01-2019,6.136
12,18-01-2019,4.74
12,19-01-2019,4.625
12,20-01-2019,4.287
12,21-01-2019,4.288
12,22-01-2019,5.17
12,23-01-2019,4.721
12,24-01-2019,6.023
12,25-01-2019,4.717
12,26-01-2019,4.711
12,27-01-2019,4.696
12,28-01-2019,5.029
12,29-01-2019,4.827
12,30-01-2019,4.91
12,31-01-2019,5.448
12,01-02-2019,6.623
12,02-02-2019,4.079
12,03-02-2019,3.511
12,04-02-2019,3.678
12,05-02-2019,3.754
12,06-02-2019,3.772
12,07-02-2019,3.98
12,08-02-2019,3.969
12,09-02-2019,3.92
12,10-02-2019,3.963
12,11-02-2019,3.92
12,12-02-2019,3.724
12,13-02-2019,3.86
12,14-02-2019,4.149
12,15-02-2019,3.94
12,16-02-2019,3.897
12,17-02-2019,6.287
12,18-02-2019,6.034
12,19-02-2019,5.312
12,20-02-2019,5.233
12,21-02-2019,5.071
12,22-02-2019,5.167
12,23-02-2019,5.647
12,24-02-2019,5.327
12,25-02-2019,5.095
12,26-02-2019,5.4
12,27-02-2019,5.092
12,28-02-2019,0.166
13,15-10-2017,2.959
13,16-10-2017,5.175
13,17-10-2017,4.27
13,18-10-2017,7.288
13,19-10-2017,4.056
13,20-10-2017,5.22
13,21-10-2017,6.237
13,22-10-2017,6.472
13,23-10-2017,5.352
13,24-10-2017,5.563
13,25-10-2017,4.72
13,26-10-2017,4.107
13,27-10-2017,7.128
13,28-10-2017,5.527
13,29-10-2017,5.703
13,30-10-2017,6.342
13,31-10-2017,5.78
13,01-11-2017,6.934
13,02-11-2017,5.624
13,03-11-2017,6.103
13,04-11-2017,5.029
13,05-11-2017,4.754
13,06-11-2017,6.546
13,07-11-2017,5.301
13,08-11-2017,6.853
13,09-11-2017,6.32
13,10-11-2017,6.055
13,11-11-2017,6.703
13,12-11-2017,5.656
13,13-11-2017,7.126
13,14-11-2017,4.885
13,15-11-2017,6.333
13,16-11-2017,6.487
13,17-11-2017,7.329
13,18-11-2017,5.176
13,19-11-2017,6.559
13,20-11-2017,8.352
13,21-11-2017,5.236
13,22-11-2017,6.411
13,23-11-2017,3.994
13,24-11-2017,7.018
13,25-11-2017,5.93
13,26-11-2017,5.623
13,27-11-2017,6.263
13,28-11-2017,5.873
13,29-11-2017,7.21
13,30-11-2017,6.285
13,01-12-2017,4.851
13,02-12-2017,6.348
13,03-12-2017,5.932
13,04-12-2017,7.304
13,05-12-2017,5.306
13,06-12-2017,7.332
13,07-12-2017,7.859
13,08-12-2017,6.867
13,09-12-2017,5.101
13,10-12-2017,5.304
13,11-12-2017,7.509
13,12-12-2017,6.136
13,13-12-2017,7.505
13,14-12-2017,5.971
13,15-12-2017,5.644
13,16-12-2017,5.567
13,17-12-2017,4.272
13,18-12-2017,7.605
13,19-12-2017,4.6
13,20-12-2017,6.065
13,21-12-2017,4.335
13,22-12-2017,7.703
13,23-12-2017,6.869
13,24-12-2017,6.455
13,25-12-2017,7.597
13,26-12-2017,8.3
13,27-12-2017,8.415
13,28-12-2017,6.458
13,29-12-2017,7.624
13,30-12-2017,6.28
13,31-12-2017,4.075
13,01-01-2018,4.248
13,02-01-2018,6.215
13,03-01-2018,5.728
13,04-01-2018,7.08
13,05-01-2018,3.743
13,06-01-2018,7.142
13,07-01-2018,5.395
13,08-01-2018,4.19
13,09-01-2018,4.224
13,10-01-2018,7.824
13,11-01-2018,4.674
13,12-01-2018,7.734
13,13-01-2018,6.684
13,14-01-2018,11.458
13,15-01-2018,15.193
13,16-01-2018,7.557
13,17-01-2018,5.705
13,18-01-2018,5.448
13,19-01-2018,6.593
13,20-01-2018,7.399
13,21-01-2018,4.972
13,22-01-2018,4.749
13,23-01-2018,7.068
13,24-01-2018,5.594
13,25-01-2018,5.351
13,26-01-2018,6.572
13,27-01-2018,8.114
13,28-01-2018,5.715
13,29-01-2018,7.798
13,30-01-2018,6.969
13,31-01-2018,7.326
13,01-02-2018,5.856
13,02-02-2018,6.487
13,03-02-2018,5.968
13,04-02-2018,5.905
13,05-02-2018,5.895
13,06-02-2018,5.182
13,07-02-2018,5.723
13,08-02-2018,5.864
13,09-02-2018,6.101
13,10-02-2018,7.61
13,11-02-2018,5.068
13,12-02-2018,6.483
13,13-02-2018,6.901
13,14-02-2018,6.031
13,15-02-2018,6.22
13,16-02-2018,4.745
13,17-02-2018,6.361
13,18-02-2018,3.778
13,19-02-2018,4.736
13,20-02-2018,5.058
13,21-02-2018,5.148
13,22-02-2018,6.712
13,23-02-2018,7.14
13,24-02-2018,8.204
13,25-02-2018,5.141
13,26-02-2018,7.351
13,27-02-2018,5.396
13,28-02-2018,5.939
13,01-03-2018,4.457
13,02-03-2018,6.544
13,03-03-2018,5.035
13,04-03-2018,6.211
13,05-03-2018,7.617
13,06-03-2018,3.807
13,07-03-2018,5.557
13,08-03-2018,7.732
13,09-03-2018,5.772
13,10-03-2018,6.044
13,11-03-2018,4.528
13,12-03-2018,6.024
13,13-03-2018,4.132
13,14-03-2018,6.352
13,15-03-2018,5.926
13,16-03-2018,6.581
13,17-03-2018,5.787
13,18-03-2018,6.643
13,19-03-2018,5.634
13,20-03-2018,4.435
13,21-03-2018,4.085
13,22-03-2018,4.613
13,23-03-2018,5.221
13,24-03-2018,7.038
13,25-03-2018,4.678
13,26-03-2018,6.969
13,27-03-2018,5.867
13,28-03-2018,4.185
13,29-03-2018,2.122
13,30-03-2018,2.259
13,31-03-2018,4.156
13,01-04-2018,5.183
13,02-04-2018,6.785
13,03-04-2018,5.31
13,04-04-2018,5.847
13,05-04-2018,6.182
13,06-04-2018,6.445
13,07-04-2018,5.707
13,08-04-2018,4.781
13,09-04-2018,6.424
13,10-04-2018,5.539
13,11-04-2018,5.996
13,12-04-2018,5.78
13,13-04-2018,7.118
13,14-04-2018,6.992
13,15-04-2018,3.499
13,16-04-2018,6.128
13,17-04-2018,4.375
13,18-04-2018,6.916
13,19-04-2018,6.344
13,20-04-2018,5.008
13,21-04-2018,6.489
13,22-04-2018,6.206
13,23-04-2018,7.325
13,24-04-2018,5.941
13,25-04-2018,5.33
13,26-04-2018,5.285
13,27-04-2018,4.552
13,28-04-2018,6.968
13,29-04-2018,4.949
13,30-04-2018,5.163
13,01-05-2018,4.48
13,02-05-2018,4.564
13,03-05-2018,5.325
13,04-05-2018,6.208
13,05-05-2018,5.402
13,06-05-2018,5.352
13,07-05-2018,4.956
13,08-05-2018,5.604
13,09-05-2018,6.729
13,10-05-2018,4.694
13,11-05-2018,5.273
13,12-05-2018,6.659
13,13-05-2018,5.547
13,14-05-2018,4.122
13,15-05-2018,2.72
13,16-05-2018,5.409
13,17-05-2018,5.706
13,18-05-2018,6.5
13,19-05-2018,6.802
13,20-05-2018,5.252
13,21-05-2018,5.944
13,22-05-2018,4.921
13,23-05-2018,6.459
13,24-05-2018,5.939
13,25-05-2018,6.202
13,26-05-2018,6.017
13,27-05-2018,4.843
